Date,Loc,Opp_name,W,Score,Opp_score,FG,FGA,FG_Pct,Threes,ThreesA,Threes_Pct,FT,FTA,FT_Pct,ORB,TRB,AST,STL,BLK,TOV,PF,22,Opp_FG,Opp_FGA,Opp_FG_Pct,Opp_Threes,Opp_ThreesA,Opp_Threes_Pct,Opp_FT,Opp_FTA,Opp_FT_Pct,Opp_ORB,Opp_TRB,Opp_AST,Opp_STL,Opp_BLK,Opp_TOV,Opp_PF,Rest_Days,result,Win,Game_Number,Mean_Score,Home,Away,Neutral,Comb_Loc,SMA_Score_Fin,SMA_Score,EMA_Score_Fin,EMA_Score,Last3Avg_Score_Fin,Last3Avg_Score,Prev_Score_Fin,Prev_Score,SMA_Opp_score_Fin,SMA_Opp_score,EMA_Opp_score_Fin,EMA_Opp_score,Last3Avg_Opp_score_Fin,Last3Avg_Opp_score,Prev_Opp_score_Fin,Prev_Opp_score,SMA_Threes_Fin,SMA_Threes,EMA_Threes_Fin,EMA_Threes,Last3Avg_Threes_Fin,Last3Avg_Threes,Prev_Threes_Fin,Prev_Threes,SMA_Opp_Threes_Fin,SMA_Opp_Threes,EMA_Opp_Threes_Fin,EMA_Opp_Threes,Last3Avg_Opp_Threes_Fin,Last3Avg_Opp_Threes,Prev_Opp_Threes_Fin,Prev_Opp_Threes,SMA_FG_Pct_Fin,SMA_FG_Pct,EMA_FG_Pct_Fin,EMA_FG_Pct,Last3Avg_FG_Pct_Fin,Last3Avg_FG_Pct,Prev_FG_Pct_Fin,Prev_FG_Pct,SMA_Opp_FG_Pct_Fin,SMA_Opp_FG_Pct,EMA_Opp_FG_Pct_Fin,EMA_Opp_FG_Pct,Last3Avg_Opp_FG_Pct_Fin,Last3Avg_Opp_FG_Pct,Prev_Opp_FG_Pct_Fin,Prev_Opp_FG_Pct,SMA_Mean_Score_Fin,SMA_Mean_Score,EMA_Mean_Score_Fin,EMA_Mean_Score,Last3Avg_Mean_Score_Fin,Last3Avg_Mean_Score,Prev_Mean_Score_Fin,Prev_Mean_Score,SMA_Comb_Loc_Fin,SMA_Comb_Loc,EMA_Comb_Loc_Fin,EMA_Comb_Loc,Last3Avg_Comb_Loc_Fin,Last3Avg_Comb_Loc,Prev_Comb_Loc_Fin,Prev_Comb_Loc,SMA_Result,EMA_Result,Last3Avg_Result,Prev_Result,SMA_Pct_Margin,EMA_Pct_Margin,Last3Avg_Pct_Margin,Prev_Pct_Margin,SMA_Result_Fin,SMA_Pct_Margin_Fin,EMA_Result_Fin,EMA_Pct_Margin_Fin,Last3Avg_Result_Fin,Last3Avg_Pct_Margin_Fin,Prev_Result_Fin,Prev_Pct_Margin_Fin,Conference
2017-11-10,,Towson,W,57.0,54.0,24.0,58.0,0.414,3.0,16.0,0.188,6.0,13.0,0.462,7.0,29.0,11.0,5.0,10.0,8.0,18.0,,19.0,55.0,0.345,6.0,20.0,0.3,10.0,14.0,0.714,11.0,40.0,8.0,3.0,4.0,16.0,17.0,,3.0,1,1,55.5,1,0,0,1,73.34375,,72.73885021649293,,63.333333333333336,,49.0,,62.8125,,62.85922850462966,,56.0,,57.0,,7.125,,7.34531686442869,,5.333333333333333,,1.0,,7.53125,,6.925305945799967,,5.0,,3.0,,0.44781249999999995,,0.447901543883054,,0.4456666666666666,,0.3649999999999994,,0.41109375000000004,,0.41433281519200243,,0.3409999999999999,,0.3669999999999999,,68.078125,,67.7990393605613,,59.666666666666664,,53.0,,0.03125,,0.052216416119595474,,0.3333333333333333,,0.0,,,,,,,,,,10.53125,0.15469359651136103,9.879621711863273,0.14571919904827219,7.333333333333336,0.12290502793296094,-8.0,-0.1509433962264151,CUSA
2017-11-13,@,James Madison,W,69.0,53.0,23.0,52.0,0.442,8.0,17.0,0.471,15.0,20.0,0.75,7.0,39.0,18.0,4.0,3.0,16.0,19.0,,18.0,56.0,0.321,6.0,25.0,0.24,11.0,15.0,0.733,6.0,27.0,9.0,7.0,1.0,12.0,23.0,3.0,16.0,1,2,61.0,0,1,0,-1,73.34375,57.0,72.73885021649293,57.0,63.333333333333336,,49.0,57.0,62.8125,54.0,62.85922850462966,54.0,56.0,,57.0,54.0,7.125,-0.1556296252617833,7.34531686442869,-0.1556296252617833,5.333333333333333,,1.0,-0.1556296252617833,7.53125,0.01980897122944475,6.925305945799967,0.01980897122944475,5.0,,3.0,0.01980897122944475,0.44781249999999995,0.414,0.447901543883054,0.414,0.4456666666666666,,0.3649999999999994,0.414,0.41109375000000004,0.345,0.41433281519200243,0.345,0.3409999999999999,,0.3669999999999999,0.345,68.078125,55.5,67.7990393605613,55.5,59.666666666666664,,53.0,55.5,0.03125,2.0,0.052216416119595474,2.0,0.3333333333333333,,0.0,2.0,3.0,3.0,,3.0,0.05405405405405406,0.05405405405405406,,0.05405405405405406,10.53125,0.15469359651136103,9.879621711863273,0.14571919904827219,7.333333333333336,0.12290502793296094,-8.0,-0.1509433962264151,CUSA
2017-11-16,N,Temple,L,65.0,76.0,25.0,62.0,0.403,5.0,19.0,0.263,10.0,17.0,0.588,12.0,28.0,11.0,8.0,8.0,12.0,19.0,,23.0,54.0,0.426,10.0,19.0,0.526,20.0,25.0,0.8,10.0,31.0,14.0,6.0,4.0,13.0,17.0,3.0,-11.0,0,3,70.5,0,0,1,0,73.34375,63.0,72.73885021649293,63.1875,63.333333333333336,,49.0,69.0,62.8125,53.5,62.85922850462966,53.484375,56.0,,57.0,53.0,7.125,-0.05161960019912665,7.34531686442869,-0.04868756685166303,5.333333333333333,,1.0,0.034301724852633164,7.53125,0.022924236026952538,6.925305945799967,0.0230225265902394,5.0,,3.0,0.026098279405545377,0.44781249999999995,0.428,0.447901543883054,0.4284375,0.4456666666666666,,0.3649999999999994,0.442,0.41109375000000004,0.33299999999999996,0.41433281519200243,0.332625,0.3409999999999999,,0.3669999999999999,0.32099999999999995,68.078125,58.25,67.7990393605613,58.3359375,59.666666666666664,,53.0,61.0,0.03125,0.0,0.052216416119595474,0.002929687499999995,0.3333333333333333,,0.0,3.0,9.5,9.703125,,16.0,0.1630901287553648,0.1663318601848132,,0.26229508196721313,10.53125,0.15469359651136103,9.879621711863273,0.14571919904827219,7.333333333333336,0.12290502793296094,-8.0,-0.1509433962264151,CUSA
2017-11-17,N,Indiana State,W,62.0,44.0,20.0,58.0,0.345,4.0,19.0,0.211,18.0,26.0,0.692,10.0,38.0,11.0,7.0,8.0,6.0,15.0,,17.0,57.0,0.298,4.0,20.0,0.2,6.0,11.0,0.545,9.0,37.0,9.0,1.0,1.0,15.0,21.0,1.0,18.0,1,4,53.0,0,0,1,0,73.34375,63.666666666666664,72.73885021649293,63.82980800520664,63.333333333333336,63.666666666666664,49.0,65.0,62.8125,61.0,62.85922850462966,61.4633908232997,56.0,61.0,57.0,76.0,7.125,-0.06221546158032837,7.34531686442869,-0.06098165222517393,5.333333333333333,-0.06221546158032837,1.0,-0.08275513133465778,7.53125,0.04713137560102948,6.925305945799967,0.04852077838436575,5.0,0.04713137560102948,3.0,0.0812124800013746,0.44781249999999995,0.41966666666666663,0.447901543883054,0.4194230393752034,0.4456666666666666,0.41966666666666663,0.3649999999999994,0.40299999999999997,0.41109375000000004,0.36399999999999993,0.41433281519200243,0.3657149365440937,0.3409999999999999,0.36399999999999993,0.3669999999999999,0.4259999999999999,68.078125,62.333333333333336,67.7990393605613,62.64659941425317,59.666666666666664,62.333333333333336,53.0,70.5,0.03125,0.0,0.052216416119595474,0.0016282393634702308,0.3333333333333333,0.0,0.0,0.0,2.6666666666666643,2.3664171819069395,2.6666666666666643,-11.0,0.04278074866310157,0.037774072400305565,0.04278074866310157,-0.15602836879432624,10.53125,0.15469359651136103,9.879621711863273,0.14571919904827219,7.333333333333336,0.12290502793296094,-8.0,-0.1509433962264151,CUSA
2017-11-19,N,Dayton,W,75.0,67.0,29.0,56.0,0.518,5.0,16.0,0.313,12.0,17.0,0.706,9.0,34.0,14.0,6.0,1.0,5.0,14.0,,25.0,54.0,0.463,12.0,33.0,0.364,5.0,7.0,0.714,3.0,19.0,18.0,4.0,2.0,9.0,14.0,2.0,8.0,1,5,71.0,0,0,1,0,73.34375,63.25,72.73885021649293,63.32860518292683,63.333333333333336,65.33333333333333,49.0,62.0,62.8125,56.75,62.85922850462966,56.67999237804877,56.0,57.666666666666664,57.0,44.0,7.125,-0.07637021190626012,7.34531686442869,-0.07680177943675345,5.333333333333333,-0.05332028047123549,1.0,-0.11997597500711438,7.53125,0.030087972697873555,6.925305945799967,0.029528842968716995,5.0,0.03329644714466634,3.0,-0.04079708937661586,0.44781249999999995,0.40099999999999997,0.447901543883054,0.3990378201219512,0.4456666666666666,0.39666666666666667,0.3649999999999994,0.345,0.41109375000000004,0.3475,0.41433281519200243,0.3471671341463414,0.3409999999999999,0.34833333333333333,0.3669999999999999,0.2979999999999999,68.078125,60.0,67.7990393605613,60.0042987804878,59.666666666666664,61.5,53.0,53.0,0.03125,0.0,0.052216416119595474,0.001073023172590718,0.3333333333333333,0.5555555555555556,0.0,0.0,6.5,6.648612804878056,7.666666666666664,18.0,0.10833333333333334,0.11080227483701638,0.12466124661246608,0.33962264150943394,10.53125,0.15469359651136103,9.879621711863273,0.14571919904827219,7.333333333333336,0.12290502793296094,-8.0,-0.1509433962264151,CUSA
2017-11-25,@,William & Mary,L,77.0,79.0,33.0,54.0,0.611,7.0,20.0,0.35,4.0,14.0,0.286,9.0,25.0,22.0,7.0,2.0,13.0,13.0,,28.0,48.0,0.583,15.0,25.0,0.6,8.0,10.0,0.8,3.0,20.0,18.0,8.0,2.0,14.0,13.0,6.0,-2.0,0,6,78.0,0,1,0,-1,73.34375,65.6,72.73885021649293,65.96348684905601,63.333333333333336,67.33333333333333,49.0,75.0,62.8125,58.8,62.85922850462966,59.009790941423205,56.0,62.333333333333336,57.0,67.0,7.125,-0.0848658255185227,7.34531686442869,-0.08622781841094906,5.333333333333333,-0.10560357002468063,1.0,-0.11352436210388855,7.53125,0.07423073993692775,6.925305945799967,0.07932237980834472,5.0,0.10358793736135208,3.0,0.22378907073193233,0.44781249999999995,0.4244,0.447901543883054,0.42589418747445573,0.4456666666666666,0.422,0.3649999999999994,0.518,0.41109375000000004,0.3706,0.41433281519200243,0.3733170416215427,0.3409999999999999,0.39566666666666667,0.3669999999999999,0.4629999999999999,68.078125,62.2,67.7990393605613,62.486638895239615,59.666666666666664,64.83333333333333,53.0,71.0,0.03125,0.0,0.052216416119595474,0.0007718743262708464,0.3333333333333333,0.0,0.0,0.0,6.799999999999997,6.953695907632806,4.999999999999993,8.0,0.10932475884244368,0.11128292432708452,0.07712082262210787,0.11267605633802817,10.53125,0.15469359651136103,9.879621711863273,0.14571919904827219,7.333333333333336,0.12290502793296094,-8.0,-0.1509433962264151,CUSA
2017-11-27,,Maryland-Eastern Shore,W,83.0,44.0,28.0,66.0,0.424,8.0,21.0,0.381,19.0,25.0,0.76,13.0,50.0,16.0,4.0,4.0,6.0,13.0,,15.0,57.0,0.263,7.0,29.0,0.241,7.0,14.0,0.5,5.0,28.0,9.0,5.0,2.0,9.0,20.0,2.0,39.0,1,7,63.5,1,0,0,1,73.34375,67.5,72.73885021649293,68.10188517951369,63.333333333333336,71.33333333333333,49.0,77.0,62.8125,62.166666666666664,62.85922850462966,62.883027813587326,56.0,63.333333333333336,57.0,79.0,7.125,-0.07648732506685152,7.34531686442869,-0.07627518475148329,5.333333333333333,-0.08922529668332779,1.0,-0.04079708937661586,7.53125,0.11274909634115166,6.925305945799967,0.12235200433288285,5.0,0.17594932210663772,3.0,0.25609589106066843,0.44781249999999995,0.45549999999999996,0.447901543883054,0.46175967823670594,0.4456666666666666,0.49133333333333334,0.3649999999999994,0.611,0.41109375000000004,0.40599999999999997,0.41433281519200243,0.41394451897688544,0.3409999999999999,0.448,0.3669999999999999,0.5829999999999997,68.078125,64.83333333333333,67.7990393605613,65.49245649655052,59.666666666666664,67.33333333333333,53.0,78.0,0.03125,0.19444444444444442,0.052216416119595474,0.2881824981777066,0.3333333333333333,0.7777777777777777,0.0,7.0,5.333333333333336,5.218857365926361,7.999999999999993,-2.0,0.0822622107969152,0.07968638901491255,0.11881188118811871,-0.02564102564102564,10.53125,0.15469359651136103,9.879621711863273,0.14571919904827219,7.333333333333336,0.12290502793296094,-8.0,-0.1509433962264151,CUSA
2017-12-02,@,VCU,L,75.0,82.0,32.0,64.0,0.5,5.0,12.0,0.417,6.0,7.0,0.857,5.0,25.0,16.0,11.0,4.0,11.0,19.0,,26.0,53.0,0.491,10.0,19.0,0.526,20.0,25.0,0.8,7.0,33.0,17.0,4.0,2.0,16.0,9.0,5.0,-7.0,0,8,78.5,0,1,0,-1,73.34375,69.71428571428571,72.73885021649293,70.64930422679925,63.333333333333336,78.33333333333333,49.0,83.0,62.8125,59.57142857142857,62.85922850462966,59.65423106296695,56.0,63.333333333333336,57.0,44.0,7.125,-0.06762272275962625,7.34531686442869,-0.06584795446465969,5.333333333333333,-0.05820521316771832,1.0,-0.02436773559786448,7.53125,0.11813031415510428,6.925305945799967,0.12757287173105575,5.0,0.22331774315926933,3.0,0.16374836516883873,0.44781249999999995,0.45099999999999996,0.447901543883054,0.4553031752013495,0.4456666666666666,0.5176666666666666,0.3649999999999994,0.42399999999999993,0.41109375000000004,0.38557142857142856,0.41433281519200243,0.3881346130016458,0.3409999999999999,0.4363333333333334,0.3669999999999999,0.2629999999999998,68.078125,64.64285714285714,67.7990393605613,65.15176764488311,59.666666666666664,70.83333333333333,53.0,63.5,0.03125,0.0,0.052216416119595474,6.191781885575441e-05,0.3333333333333333,0.0,0.0,8.0,10.142857142857139,10.995073163832295,14.999999999999993,39.0,0.15690607734806625,0.16876093406647313,0.21176470588235285,0.6141732283464567,10.53125,0.15469359651136103,9.879621711863273,0.14571919904827219,7.333333333333336,0.12290502793296094,-8.0,-0.1509433962264151,CUSA
2017-12-06,,Richmond,W,79.0,60.0,30.0,58.0,0.517,9.0,21.0,0.429,10.0,13.0,0.769,8.0,34.0,25.0,4.0,8.0,16.0,13.0,,23.0,60.0,0.383,9.0,23.0,0.391,5.0,10.0,0.5,9.0,27.0,19.0,9.0,2.0,15.0,16.0,4.0,19.0,1,9,69.5,1,0,0,1,73.34375,70.375,72.73885021649293,71.31927347855253,63.333333333333336,78.33333333333333,49.0,75.0,62.8125,62.375,62.85922850462966,63.09528483344968,56.0,68.33333333333333,57.0,82.0,7.125,-0.07373750597600223,7.34531686442869,-0.07356860744519614,5.333333333333333,-0.05820521316771832,1.0,-0.11352436210388855,7.53125,0.10731732126284488,6.925305945799967,0.1125143435542515,5.0,0.15476832082294073,3.0,0.05232929643269679,0.44781249999999995,0.45712499999999995,0.447901543883054,0.4621860968826485,0.4456666666666666,0.5116666666666666,0.3649999999999994,0.49999999999999994,0.41109375000000004,0.39875,0.41433281519200243,0.4039749865766287,0.3409999999999999,0.4456666666666667,0.3669999999999999,0.49099999999999977,68.078125,66.375,67.7990393605613,67.2072791560011,59.666666666666664,73.33333333333333,53.0,78.5,0.03125,0.140625,0.052216416119595474,0.2069458254112994,0.3333333333333333,1.0,0.0,9.0,8.0,8.22398864510285,10.0,-7.0,0.12052730696798493,0.12236752846389422,0.13636363636363638,-0.08917197452229299,10.53125,0.15469359651136103,9.879621711863273,0.14571919904827219,7.333333333333336,0.12290502793296094,-8.0,-0.1509433962264151,CUSA
2017-12-09,,Bowling Green State,W,88.0,46.0,29.0,65.0,0.446,8.0,22.0,0.364,22.0,29.0,0.759,13.0,48.0,17.0,5.0,7.0,5.0,12.0,,19.0,63.0,0.302,2.0,20.0,0.1,6.0,10.0,0.6,10.0,34.0,6.0,2.0,1.0,15.0,24.0,3.0,42.0,1,10,67.0,1,0,0,1,73.34375,71.33333333333333,72.73885021649293,72.40101937121023,63.333333333333336,79.0,49.0,79.0,62.8125,62.111111111111114,62.85922850462966,62.659347992600054,56.0,62.0,57.0,60.0,7.125,-0.061187913505757696,7.34531686442869,-0.057921895445713134,5.333333333333333,-0.03504334944566073,1.0,0.0282477897948456,7.53125,0.11044701535586099,6.925305945799967,0.11574580222552722,5.0,0.10583047660578887,3.0,0.13647563789611145,0.44781249999999995,0.46377777777777773,0.447901543883054,0.46990603254135965,0.4456666666666666,0.48033333333333333,0.3649999999999994,0.5169999999999999,0.41109375000000004,0.397,0.41433281519200243,0.40102089030533716,0.3409999999999999,0.37900000000000006,0.3669999999999999,0.3829999999999998,68.078125,66.72222222222223,67.7990393605613,67.53018368190513,59.666666666666664,70.5,53.0,69.5,0.03125,0.0,0.052216416119595474,0.0011146802787329383,0.3333333333333333,1.1111111111111112,0.0,10.0,9.222222222222214,9.741671378610171,17.0,19.0,0.1382181515403829,0.14425655088541503,0.24113475177304963,0.2733812949640288,10.53125,0.15469359651136103,9.879621711863273,0.14571919904827219,7.333333333333336,0.12290502793296094,-8.0,-0.1509433962264151,CUSA
